	text	HOF
663	I really can’t with this motherfucker anymore... [NEWLINE]please vote, folks #BidenHarris2020	1
664	BREAKING: In the spirit of peacemaking @JoeBiden has donated $750.00 to @realDonaldTrump. Eliminating Trumps stress and tax burden heading into tonight’s debate. #BidenHarris2020	0
665	@ProjectLincoln Didn't condemn white supremacists and didn't deny he called our troops losers. This is an American President...#MAGA2020 🤦‍♀️	0
666	I'm a progressive Democrat I've supported Bernie and I believe in many of his objectives. I also voted for HRC and I will vote for #BidenHarris2020 It is up to us to find a way to drive social progress, we can only do that as part of Government #listentobernie #Demcast #DemCastMI https://t.co/AJAGlL2qVX	0
667	Joe Biden is so awesome.  [NEWLINE][NEWLINE]Gotta make sure he wins the largest landslide victory ever in the history of the USA.  Please vote for him and against his loyal followers such as Robin Vos.   Vote @JoelforWI to replace Vos.	0
668	@_Jacquelyn2020 Awww Thanks Jacquelyn! You're the best! 💛💛💛 [NEWLINE][NEWLINE]#BidenHarris2020 https://t.co/48jGDNZgPH	0
669	Is ur son a human trafficker? [NEWLINE]Can’t count to 10?[NEWLINE]Can’t stand up for an hour without an IV of addy? [NEWLINE]Do u have history of racist words &amp; policies? [NEWLINE]R U a lying puppet? [NEWLINE]Can’t complete a sentence w/o a prompter or an ear piece? [NEWLINE]You too can run for pres in the USA [NEWLINE]#Trump2020	1
671	@JackPosobiec If you are a Trump supporter they want you dead or locked up. They have publicly stated it so why not believe them?	0
672	@TheDailyShow It’s more likely a sham to keep his name in the press non stop for two weeks and gain sympathy and then say it was nothing more than a cold. Sucks when you can’t trust the president- guess it’s sucked for almost 4 years! #VOTE #BidenHarris2020	0
673	This November, vote to honor RBG’s memory. Vote for her and her work. Vote for all the people she helped throughout her life. Vote for what represents her.[NEWLINE][NEWLINE]Spoiler: It is *not* Donald Trump. [NEWLINE][NEWLINE]#2020Election #BidenHarris2020Landslide #Election2020 #Biden2020 #BidenHarris	0
674	Pennsylvania emerges as ‘tipping-point’ battleground for Biden and Trump -- before and after Election Day, via @michaelscherer, @myhlee, @AmyEGardner &amp; @jdawsey1 https://t.co/P1LKkEZhHh	0
675	@KamalaHarris @202010Maria But man... He sure jumped on getting that conservative judge sworn in. If he only acted like that with the pandemic... We could've maybe kicked it's ass.[NEWLINE]*If Trump wore a mask, &amp; encouraged mask wearing[NEWLINE]*Enacted the PPE manufacturing sooner	0
676	@igrullonpaz Women are also thinking about what it's going to be like if we can't get health insurance. #VoteBlue2020	0
677	"@PennyLaneBanker @RepsForBiden They keep dissing Biden for using a teleprompter, as if their ""Dear Leader"" could even read one. #BidenHarris2020"	0
678	Rudy &amp; GOP Speak #Trumpanese (Lies &amp; Rinoshit)  [NEWLINE]Real Patriots don't Steal from the People! [NEWLINE]Like @realDonaldTrump He stole Millions from the poor![NEWLINE]Joe Paid His Taxes, Did Rudy? Mitch? Lyndsy? Marco? [NEWLINE]Time 4 Audits! [NEWLINE]Real Americans &amp; Companies Pay their DUE! [NEWLINE]#Biden2020 https://t.co/nbTw2zWSFD	0
679	If the NYtimes is factually right about the 750 dollars Trump paid in taxes. Then this a big game designed for the fittest as Darwin suggested. #TrumpTaxReturns #NYTimes #Trump2020	0
680	Progressive groups, along with members of the House Democratic “Squad,” are unveiling a 2021 agenda, laying down markers for how big a Joe Biden administration could go on coronavirus aid, economic relief and more next year https://t.co/INc6unoTh4	0
681	@GrandpaSnarky @Ladygeekp @Ladyjackson65 @LiberalAnguish @LynnieBear0215 @manchester18 @MargieA26140671 @Marymol @Geekusa2013 @Gloria4Educ @CosmicDarrell @LochnerWalter @MoRandolph130 @PalominoPony @Peter_S_Becks1 Followed all[NEWLINE][NEWLINE]45 days until #Election2020 [NEWLINE]#Biden2020 [NEWLINE]#Resist [NEWLINE]#StrongerTogether	0
683	@realDonaldTrump today should have been a wake up call for you. Pack your bags Donnie boy. You’re no longer wanted. VOTE HIM OUT. #TrumpLiedPeopleDied #TrumpIsATraitor #BidenHarris2020 #VoteHimOut2020 #VoteOrDie	0
684	"""This election is about so much more than Joe Biden or me. It's about the soul of America and our willingness to fight for it. We have a lot of work ahead of us. Let's get started,"" Vice President-elect Kamala Harris said. [NEWLINE][NEWLINE]https://t.co/eooITYTtQb https://t.co/5I6N4hA6e0"	0
685	@Fly_Sistah @JoyAnnReid Dear Panicking GOP Donors :  get tested and self quarantine then vote #BidenHarris2020	0
686	"""The friendship of our two countries has stood the test of time."" says Angela Merkel.[NEWLINE][NEWLINE]Without mentioning the elephant in the room, the German chancellor congratulates Joe Biden and Kamala Harris on their projected win of the US el…https://t.co/Y2VUHM7Yv6 https://t.co/WTbcES6efp"	0
687	We're all Rapaport[NEWLINE]#SmokingJoe #Biden2020 https://t.co/rsuArzcXmd	0
688	My absentee ballot came in the mail today. Don’t forget to vote now, or on Nov. 3! .[NEWLINE].[NEWLINE][NEWLINE]#iamavoter #voteforchange #votelikeyourlifedependsonit #bidenharris2020 https://t.co/GhB8Qr6plL	0
689	@DineshDSouza We have paid and tried to download The Trump Card and YouTube not allowing it.	0
691	My Beardie is smarter than Sleepy Joe and Lying Kamala combined. She knows better than to crap in her own bed. Can't say that for those 2 Bozos. https://t.co/wf0eyNXguM	1
692	@markfollman @gtconway3d So many possibilities for “trump’s biggest legacy”. And they are all negative #VoteBlue2020	0
693	"President Gaspy McFascist  &lt; lol.[NEWLINE][NEWLINE]Win/lose, horrors of  trumpism will not magically disappear. But when #BidenHarris2020 win, Ameri can fight w/ more ""real estate"" &amp; better.  [NEWLINE][NEWLINE]Along that way, I say, our mental health is  helped by one calli fraudst trump, ""Gaspy McFascist."" https://t.co/t7wladvSyh"	0
694	@stillgray Motorcde drive by bunker shof by @realDonaldTrump has #BidenHarris2020 campaign on life support	0
696	Joe Biden and Kamala Harris have officially won the states of Massachusetts, Connecticut and Rhode Island	0
697	The first woman and first Black and South Asian person to be elected as vice president: Kamala Harris just made history [NEWLINE]https://t.co/PiaJGkti6H	0
698	Yes, under President Donald J. Trump. #Trump2020 https://t.co/KBygUfvQEg	0
699	@joelockhart Oh FFS... I’m so tired.[NEWLINE]#vote #BidenHarris2020 #TrumpIsARacist	0
701	@JoeBiden America Choose Trump, we want to focus on getting you out! Trying to shift focus and not answer questions, That’s the Democratic way. #Trump2020 #Trump2020LandslideVictory https://t.co/IUJwjo5Ghj	0
702	Kamala Harris, US President-elect Joe Biden's running mate, has made history after becoming the country's first female Vice President-elect.[NEWLINE][NEWLINE]#Biden #bidenharis2020 #BidenHarris https://t.co/sjUAMo8GV8	0
703	@dmastj @THEToughCookie @FLOTUS @POTUS @USSupremeCourt Hey bot, Trump won't even respect RBG's dying wish he deserves zero respect in return. #BidenHarris2020	0
704	@realDonaldTrump Are you having a very taxing day? I’m sure you’re going to find a way to make us pay for that too.[NEWLINE][NEWLINE]#BidenHarris2020[NEWLINE][NEWLINE]And of course, there’s always a tweet. https://t.co/9vTVp0T3PM	0
705	TRUTH BOMB: Former Sen. Bob Dole says members on the Commission on Presidential Debates don’t support @realDonaldTrump [NEWLINE][NEWLINE]It's obviously biased...Dole's right that there should be concern. [NEWLINE][NEWLINE]https://t.co/F5X59qh3Ob	0
707	🇺🇦 Ukraine's President Zelenskyy congratulates Joe Biden and Kamala Harris on Twitter https://t.co/oIpQoQ9dw0	0
708	@WhiteHouse @realDonaldTrump I barely make middle-class wages, and I pay 7 times the taxes you paid. #cheater #taxfraud [NEWLINE][NEWLINE]#BidenHarris2020	0
709	@shannonrwatts @PrincessBravato One less vote for Trump on Election Day. She’ll be locked up.	0
711	@naomirwolf we tried to we people, but the fake news rah rah rah drowned out all credible sources that showing the liberty-restricting, Socialist agenda of the left. Also, you didn’t vote for basement joe. You really voted for Kamala. Think Biden is bad?  Look at her record. https://t.co/24hXnx2GWe	0
712	@evanmcmurry Oh lookie!  They are wearing masks now.  Guess they will now deny that they ever went without them.[NEWLINE][NEWLINE]#VoteBlue2020	0
714	@StopTheCriminal Like that smug idiot would concede to anyone that he lost....#BidenHarris2020	1
715	RETWEET: JOE BIDEN IS “VICTORIOUS” OVER TRUMP, BECOMING THE “46TH” PRESIDENT[NEWLINE][NEWLINE]KAMALA HARRIS, BECOMES THE FIRST... “BLACK WOMAN”... VICE PRESIDENT OF THE UNITED STATES OF AMERICA. NOW, AND... “FOREVER”... WILL SHE BE RECORDED IN THE... “ANNALS”... OF HISTORY [NEWLINE][NEWLINE]Black Lives Matter https://t.co/plocWNWUdq	0
716	@GottaLaff Just got back from putting my ballot in a drop box at my local library. No crowd. Sunny skies![NEWLINE][NEWLINE]#VoteBlue2020!	0
717	Joe Biden and Kamala Harris are dripping with decency.[NEWLINE][NEWLINE]#DecencyMatters [NEWLINE]#VoteBidenHarris	0
718	Because it cannot be said often enough... I'd like to congratulate Kamala Harris and Joe Biden on their victory. I look forward to seeing them restore (and institutionalize) norms of Executive accountability and responsibility. So the world will admire us once again. https://t.co/lrhYcE7g2T	0
720	@BernieSanders That is why I’m voting for Trump!#Trump2020 #AmericaFirst #KAG #DrainTheSwamp #TrumpLandslideVictory	0
721	Trump boasted he made insulin so cheap ‘it’s like water.’ Americans with diabetes beg to differ. SEE MORE HERE ==&gt; https://t.co/17tvuUnq2W  #proudboys #donaldtrump #trump #trump2020 #maga #makeamericagreatagain #trumprally https://t.co/XijPo989ZI	0
723	@SherrieInGA @2RawTooReal @GregHowardJr1 They are so cool! #BidenHarris2020	0
725	@joelockhart @TheDemCoalition Biden needs to be on tv presenting his plans daily. Put the ads back on !!! #Biden2020 #GoJoe2020	0
726	5. Joe and Kamala are willing to work with others to make progress on these goals. They care about all of us and will help all of us regardless of how we are labeled. I ask you to join me in voting for Joe Biden and Kamala Harris so we can begin to heal and move forward together.	0
727	@realDonaldTrump *SAVE YOUR LIFE *[NEWLINE]#Vote #VoteBlue #VoteEarlyRemoveTrump #RemoveTrumpNow #VoteBlueToEndThisNightmare #VoteBidenHarris2020 #BidenHarrisToSaveAmerica #BidenHarris2020	0
728	Get your plan together to #VOTE! #VOTEBYMAILEARLY[NEWLINE]#EarlyVoting #BidenHarris2020[NEWLINE]NY Gov. Cuomo may use National Guard on Election Day[NEWLINE]https://t.co/Ees210FDy7	0
729	@AOC #Trump2020 in person and what about you... you still towing the line for Sleepy Joe OBiden and CumALegsUp Harris???[NEWLINE]#BidenHarris2020 🤣🍆🤫	1
730	"""..it’s almost hard to overstate how much of a promoter of the Putin agenda [Trump has been]—not just the strongman persona and autocracy and all that Trump yearns for, but his actual agenda to do away with the EU, to do away with NATO, to divide America."" https://t.co/ySiYJM5BdP"	0
731	Final poll results: With 86,211 votes, 96% believe Trump will win. If Biden is still in the race next Tuesday I’ll run it again. https://t.co/dcMwIAegSo	0
733	I hope the press break this story wide open:[NEWLINE][NEWLINE]There is an OFFICIAL directive from Trump/White House directing all of their people NOT to wear a mask during televised interviews.[NEWLINE][NEWLINE]They can wear them before or after but not on camera during.[NEWLINE][NEWLINE]This is a FACT.	0
734	Can't believe Andrew #McCabe wants all of this drawn out in the open during discovery phase of a full-blown court hearing..... but hey, his choice.[NEWLINE]#Trump2020 #VoteInPerson https://t.co/dZpVvW1HJq	0
735	Trump Stomps First Debate! https://t.co/N1cJ8rCq5T via @YouTube #Trump2020 #Biden2020 #Debate2020	0
736	Proud to tweet today that my hubby &amp; I turned in our #AbsenteeBallots to the Oakland County Clerk's office in Michigan![NEWLINE][NEWLINE]We voted straight #DemocraticParty to be sure we're included in the #BidenHarrisLandslide2020![NEWLINE][NEWLINE]#IVoted [NEWLINE]#VoteEarly[NEWLINE]#BidenHarris2020ToSaveAmerica[NEWLINE]#VoteBlue2020 https://t.co/JfTEKXBnLE	0
738	@clairecmc It made me proud. #BidenHarris2020	0
739	@TNSociallyMissy Trump supporter in South Carolina	0
740	I voted for #BidenHarris2020 and all Democrats down the ballot 🎉 Here's to turning #Texas blue #TexasEarlyVoting #BlueWave https://t.co/FKCnpcraAc	0
741	@realDonaldTrump That aren’t available to 99% of the population and most NOT developed in the last 5, let alone 4, years. Enjoy your last few months in office until Inauguration Day. #BidenHarris2020	0
742	Just cast my 2020 ballot for @realDonaldTrump @POTUS LETS GO!!! #4MoreYears #Trump2020 #KAGA2020	0
743	Have the democrats just tried pushing trump left? Maybe it’ll work	0
744	@FDRLST Wow! Everything the Dems accused Trump of doing, they've been doing themselves. How do you spell hypocrisy? #trump2020	0
746	@LindseyGrahamSC Obamacawe is a disastew - I know because I was on it.  My pwemiums went up 300% and my covewage stunk.  Undew my pwan, SC wouwd get awmost $1 biwwion in new funding, pwe-existing condition covewage wiww be pwotected, and wocawities wiww be in chawge, not a facewess DC buweaucwat.	0
747	@Kevinliptakcnn This is nothing compared to what the President says on a daily basis. His entire campaign was built on hate and threats of arresting his political opponents. [NEWLINE][NEWLINE]#resist #BidenHarris2020	0
748	I would like to see President Trump shot out of a cannon. I think it would cheer me up quite a bit.	0
749	.@Greg_Palast [NEWLINE][NEWLINE]With all votes still not yet counted, Joe Biden and Kamala Harris have already received more votes than any other presidential ticket in U.S. history, with 69.9 million votes as of midday Wednesday, according to the Associated Press. https://t.co/dgrHmI2odd	0
750	Jesus on whether Jews in Israel needed to pay taxes to an emperor in Rome... a trick question in a 1st century debate. He makes one thing clear: Don't confuse the emperor with God. #EvangelicalsAgainstTrump #BidenHarris2020 #Jesus[NEWLINE]Say no to #Trump #truth not #lies #LiarInChief https://t.co/IwwELOVuMm	0
751	"🔵I rarely get political on this account but #Trump saying ""Don't be afraid of Covid."" when it killed over 209,000 Americans and over a million people worldwide sounds like mockery to all people who have lost friends or family due to COVID. #TrumpCovid19 #politics #Trump2020 1/2 https://t.co/kBLTvrYsKJ"	0
752	still thinking about how kamala harris was seemingly jogging in a park when she checked her phone &amp; was like “joe...you did it...ahahaha...joeee....ahahaha”	0
753	@heart_uf_a_king I guess that all depends on how many black skinned voters opt for Trump? The more who vote for him the more likely Joe Biden and Kamala Harris will be desperate to get you back in the Democrat fold by offering Reforms? I guess when voters vote with their heads they get results!	0
755	"OwO  Aftew an ""emotionaw wowwew-coastew,"" da gwoup Democwats Abwoad Phiwippines haiws da incoming Biden pwesidency. #USVote #BidenHawwis2020 #PwesidentEwectJoe #Ewection2020Wesuwts (｀へ´) https://t.co/izfXXbW3NN"	0
756	Y’all it’s not even that I want Joe Biden to be president, it’s that I want Kamala to be VP	0
757	@VoteMarsha Bravo! Welcome to team Biden/Harris![NEWLINE]#BidenHarris2020	0
758	GOING HOME TODAY![NEWLINE][NEWLINE]YOUR GOING TO NEED TO FIND A NEW CRISIS [NEWLINE][NEWLINE]#Trump2020 https://t.co/6MBYSsl0jw	0
759	TRUMP HAS LEFT AMERICANS[NEWLINE]DEAD, POOR AND HUNGRY![NEWLINE][NEWLINE]“8 Million Have Slipped Into Poverty Since May as Federal Aid Has Dried Up.”[NEWLINE][NEWLINE]WE HAVE TO VOTE HIM OUT![NEWLINE]#TrumpkillsAmerica💀[NEWLINE]#ThursdayThoughts [NEWLINE]#KidVicious👊🏽[NEWLINE][NEWLINE]https://t.co/Cq0gQih09O	0
760	From his short list, Biden's AG should be Sally Yates. (I'd go with Dana Nessel, but from his shortlist, Sally Yates.)	0
761	This is easy. Would be nice to see trend, alongside [NEWLINE]#BidenHarris2020, #HarrisBiden2020, #BidenHarrisToSaveAmerica [NEWLINE]#BidenCoalition https://t.co/RGUJAYyrgL	0
762	@realDonaldTrump You are loved sir we are with you and will continue your fight while you are getting better! The Country needs your leadership! MAGA forever! #Trump2020	0
763	@PinkyD124 There’s only two viable choices this year. Biden or trump. That’s it. A vote for anyone else will go nowhere.	0
764	@K_JeanPierre Hubby and I voted today, then deposited ballots in drop box! So excited to have  voted for our next President and Vice President !#Voted #BidenHarris2020 #BidenHarrisToSaveAmerica #864511032020	0
765	@JoeBiden We all use and are proud of public services, roads, emergency response, social security, post office, medicare, military protections, FDA regulations, legal services, foreign aid. Everyone should pay their fair share. #Biden2020	0
767	@realDonaldTrump Behind the fake and expensive taxpayer staging lies mountains of corruption and lies which is why yet again @trump the Trump family and @realDonaldTrump is going to court over misdeeds with taxes &amp; money. Why re-elect a robber Barron instead #VoteBlue2020 [NEWLINE]https://t.co/wkB0NMUppU	0
768	@themarketswork 4) WE DON'T CARE! #TRUMP2020	0
769	President-elect Joe Biden and Vice President-elect Kamala Harris greet drivers on I-90 in Boston today on our 30-by-45-foot #GBHMural. ⤵️ https://t.co/QSJpsPDSJ8	0
770	@realDonaldTrump It would take the word of the Pope to make me believe that you have #TrumpsVirus !  Either that or it written as the cause of death on your death certificate!  Until then you are lying about this just as you do everything else!  #TrumpIsLying  #VoteBlue2020	0
771	.@meenaharris is joining Granite State Women for Biden-Harris tomorrow night for a post-debate recap and a conversation about what @KamalaHarris’s historic nomination means for young women and women of color in NH! RSVP here: https://t.co/kN8mroVkji[NEWLINE]#NHPolitics #BidenHarris2020	0
772	@hrenee80 And I would wade THROUGH a sea of covid to #VoteHimOut #BidenHarris2020	0
775	@hwinkler4real I’ll do my part to make your Birthday wish come true 🎂#BidenHarris2020	0
776	With Love from India...The artist and his world famous canvas to communicate big message on sand which resonates like a song to those who have a heart to sense the feelings behind @sudarsansand  @KamalaHarris @JoeBiden  it....https://t.co/d6EgCs0cr4	0
777	Suburban women should like me more than anyone else here tonight. I saved the suburbs from Obama/Biden's zoning of low income projects. [NEWLINE][NEWLINE]Booker is a stone cold loser and will be in charge of the program to wipe out suburbs. [NEWLINE][NEWLINE]Ask the suburban women to please like him	0
778	@realDonaldTrump says don't be afraid of COVID. [NEWLINE][NEWLINE]This is the best message a president can give to his nation. [NEWLINE][NEWLINE]Message of hope, courage, true practical science, and resilience. [NEWLINE][NEWLINE]#TrumpCovid19[NEWLINE]#TrumpCovid[NEWLINE]#trump2020[NEWLINE][NEWLINE]https://t.co/SeM4b74NaL	0
779	Independent thinking TEXAS Democrats are forsaking Joe Biden and Kamala Harris plans to destroy America’s oil and gas industry, destroy millions of jobs, destroy our Energy Independence, making us dependent on Middle East, Russia, and China #Trump2020Landslide	0
780	@mcuban Great move in supporting #BidenHarris2020 @MikeBloomberg @BillGates @ayanaeliza @randyk337	0
781	Please!!! Let’s not let another 2016 happen! #BidenHarris2020 #VoteHimOut #DumpTrump https://t.co/RSZUrujgmi	0
784	#trump2020 Biden campaign explained... with toothpaste. https://t.co/1ivb6aOEiG	0
785	I'm watching the Trump town hall! Definitely more of a chance of some crazy shit going down there.	0
786	Two registered Republicans that voted for their country over their party[NEWLINE][NEWLINE]Kudos &amp; thank you Jen!![NEWLINE]#BidenHarris2020 https://t.co/gFdYaHp9wt	0
787	Chawal Insan, not a journalist. Such persons are a disgrace to US media. #MAGA2020 🇺🇸 https://t.co/KkfE9jR1FJ	0
788	Birthday setup for my love #Trump2020 @realDonaldTrump 🇺🇸 https://t.co/L6EfmnLpNb	0
789	What do White Supremacists and Taliban have in common? They are both violent extremists who support Trump.[NEWLINE][NEWLINE]Very fine people.	0
790	Thank You. [NEWLINE][NEWLINE]Its [NEWLINE]#TrumpPence2020 https://t.co/sn5qGVeVRn	0
791	Trump ‘Very Disappointed‘ Durham Report Won‘t Come Before the Election https://t.co/zU2NqLqRVC via @BreitbartNews	0
792	This Fox News story from 2008 details the circumstances of why Biden moved. Spoiler: it's more understandable, at least to me, than Trump thinks it is. https://t.co/PCQvfNDuVd https://t.co/ztTRcGxn28	0
793	We’ll take your Chachi, James Wood and Angelina’s dad and we’ll raise you one Captain Sullenberger. @Captsully #BidenHarris2020 #Vote	0
794	No 2 #Biden honors the sacrifices and service of our members of the military. #Biden2020 https://t.co/fbFR4f0Hd4	0
796	Biden tells GOP senators: “Just because you have the power to do something doesn’t absolve you of your responsibility to do right by the American people. Summon your conscience and stand up for our system of checks and balances.” #Biden2020	0
797	Mr. multiple bankruptcies? This is the leader, and the party, of cut and run. It should surprise no one that terminating a stimulus deal and running away pouting is all they know.[NEWLINE][NEWLINE]#VoteBlueToSaveAmerica #BidenHarris2020 https://t.co/9RdqeRf94R	0
798	Twitter and Tiktok are the top 2 social media platforms that clocked Trump when he stepped out of line. Do the same for Joe and Kamala. Hold everyone ACCOUNTABLE.	0
799	I keep refreshing to see if Pence has Covid.	0
800	We can’t claim to know and love God and hate our enemy!! We must become united! Please spread kindness and love!! 😊❤️🕊 #thankapoliceofficerday #BlackLivesMatter #Trump #AllLivesMatter #BidenHarris2020	0
801	"Looks like @realDonaldTrump @TeamTrump @SenateGOP LOST a lot of support last night after Trump told white supremist extremist militia to ""stand by"" We all know he's planning to attack Americans! He must have something really bad hidden #DumpTrump2020 #VoteBlue2020 #Resis https://t.co/YS3ZTGATZc"	0
802	Wish ballots looked like:[NEWLINE][NEWLINE]0 Joe Biden/Kamala Harris [NEWLINE]0 Donald Trumo/Mike Pence[NEWLINE]0 Jo Jorgensen/ who cares[NEWLINE]0 Howie Hawkins/ didnt check[NEWLINE]0 ABOLISH THE PRESIDENCY FOREVER	0
803	@latrumpster @bblock29 @kayleighmcenany Advice that should be conveyed to trump. Probably the most negative person on the planet. Certainly the most harmful.	0
804	Thank you, Matt. No matter who you voted for in the past and who you plan to vote for in the future, this year it's important to vote for #BidenHarris2020. #BidenCoalition #RepublicansForBiden https://t.co/o2UGLHIGNz	0
805	Said it before. Sayin' it again:[NEWLINE]Women have been seething for 4 years because of his misogyny[NEWLINE]Youth see his injustices[NEWLINE]Minorities see his hatred[NEWLINE]The poor have been marginalized &amp; left for dead by him[NEWLINE]Seniors now refuse to be sacrificed for the economy by Trump[NEWLINE]#Vote #BidenHarris	0
806	Much more than 210,000...there families and friends disagree...literally millions know someone who has died from Covid.[NEWLINE]#TrumpCovid19 [NEWLINE]#FireTrump #Biden2020 #BlueWave2020 #FlipTheSenate [NEWLINE]#VoteBidenHarris2020 https://t.co/9PK3Ro8YyX	0
808	#ChrisWallace. You’re a liberal socialist democrat who protected Joey during the debate.  #Retire or be #Fired[NEWLINE]#Trump2020 #FoxNews	0
809	@donwinslow and Bruce @springsteen, I just watched your new  video twice. I cried both times.  My heart breaks for PA and our entire country that has become very challenged under the monster trump.  I hope most of Anerica watches this powerful video and votes this devil out!👇 https://t.co/oezOs79kzw	1
810	We all know after 30yrs radical @Rosa_DeLauro is hopelessly out of touch— and routinely calls herself &amp; @SpeakerPelosi the PeLoSises .. but trying to insult by calling me a female Donald Trump on @FOX61News interview?  Ummm....thank you?           K.Y.A	0
811	"@SenatorCollins This may be her way of saving face. Advocate for ""wait till after the election"" but when the Senate is voting, just say ""Well, I would have preferred we wait but now we have to vote"". Works for me! #Trump2020 #SCOTUSnominee"	0
812	@KamalaHarris H1N1 deaths world wide 151,000-574,000.[NEWLINE]Deaths in US 12,500[NEWLINE]% of US deaths compared to world wide any where from: 8.27%-2.17%[NEWLINE][NEWLINE]Covid-19 deaths world wide as of 9/22 966,000[NEWLINE]deaths in US 200,000[NEWLINE]% of US deaths compared to world wide: 20.7%[NEWLINE][NEWLINE]But @BarackObama failed #BidenHarris2020	0
813	@jnaneswari1 @AlfredDKulikMD @Phil_Lewis_ @Liselle_V @abbydphillip Events are less 'organic' than they may at first appear. DNC never wanted Joe Biden as President, he was a means to an ends. Who voted for Joe? Most voted for blue no matter who, Kamala or against Trump.	0
814	This says it all!! Trump is an international threat at this point. He must be removed. Pence can fill in until Joe &amp; Kamala officially move in. https://t.co/IUOSMem0Nf	0
815	@ReaIDonTrump45_ @michaelbeatty3 @JusticeAmyConey Great choice Mr. President. I have Faith that she will do a great job. #KAG #TRUMP2020 #ACB	0
816	@jonathanvswan Seems like theyve resigned themselves to a Trump defeat.	0
819	Where I’m from, people who don’t pay taxes OR a.k.a. “break the law”... are called crimials/THUGS 🤷🏾‍♂️ #FOH #BidenHarris2020 https://t.co/IOElyBwWtv	1
820	My father died of Covid alone in a hospital. I had to say goodbye to him over a phone. Trump got a joyride to sooth his desperate need for attention, while endangering the lives of the Secret Service people in the car with him. To hell with him and all who enable him.	0
821	Remember When Donald Trump Told Biden He’ll Have A Vaccine In A Matter Of Weeks? Well Now Trump Has Been Given Medicine For Covid And His Health Is Already Improving[NEWLINE][NEWLINE]https://t.co/zuKwjRgWjY[NEWLINE][NEWLINE]#TrumpCovid #Trump #TrumpHasCovid #Trump2020 #coronavirus #COVID #COVID19 #vaccine #Cure https://t.co/9u3YJsdM0S	0
822	@realDonaldTrump California is always BLUE! For @JoeBiden &amp; @KamalaHarris !!!! #BidenHarris2020 #TrumpLiedPeopleDied #TrumpIsANationalDisgrace	1
823	She talks about truth so why are they always lying? #LiberalismIsTheRealPandemic #Trump2020 https://t.co/WgFQ5Cw7h1	0
825	@BunnyObscure @PeaAyte @AOC @Mike_Pence Understood. It's not like someone gave her the gig. It takes incredible tenacity, organization and clarity of vision to pull off the win she did. Then she's survived daily attacks from millions of ppl on the right. Just anyone would never be in her position.	0
826	Kamala Harris is an adulteress[NEWLINE]Joe Biden is an adulterer who gropes &amp; Sniffs kids[NEWLINE]His wife is an adulteress[NEWLINE]And you think being a parent is EASIER.[NEWLINE]You feckless moron, you are BLINDINGLY biased.[NEWLINE]@VanJones68[NEWLINE]It ain't over 'til the fat lady swings.[NEWLINE]#Impeachment #dossier #Anonymous https://t.co/dvjGxpFymd https://t.co/Xx0Q4VpYHU	1
827	I just convinced someone to vote  that didn’t want to vote. #BidenHarris2020	0
829	I wonder how many times a day some one is trying to assassinate the @realDonaldTrump  and we just don't hear about it. We all have known this would be a C or D backup plan when all else is failing😡 #MAGA2020 #KAG  head on a swivel sir!! Stay safe out there!!🙏🏻🇺🇸🇺🇸🇺🇸🇺🇸	0
830	@JohnCornyn I'm going to go ahead and muzzle/mute you. I'm sick of seeing your bullshit on my feed. #VoteHimOut2020 #BidenHarris2020	1
831	@brianschatz NONE OF IT IS TRUE. IT IS ALL A LIE. PR STUNT BECAUSE HE IS LOSING. WANTS SYMPATHY VOTE. FAILED BUISNESS MAN. BROKE LOSER. WORST PRESIDENT EVER. THREAT TO OUR DEMOCRACY. #COVIDIOT #TrumpIsANationalDisgrace #TrumpCovidHoax #TrumpIsALoser #TrumpIsBroke #TrumpLied200KDied #Biden2020	1
832	@SenKamalaHarris Together with your politics and Biden’s criminal past... you guys have brought together ALL good Americans... for truth, justice,and law enforcement, so our kids can walk to school... if you have any dignity, you would call off all of yourRioters before you lose your election	0
833	@seanhannity trump and the trumplicans have caused more damage to this country than any other WH or GOP controlled Congress in American History!!  #FuckOffLyinTed #BidenHarris2020 #BlueLandslide2020  The GOP and trump are DONE!	1
834	Joe Biden and Kamala Harris are gonna win #Election2020  with both a bang and a WI/MI/PA.[NEWLINE][NEWLINE]https://t.co/ZJaGHrJIbB	0
835	@CNN @CNNPolitics @ABC @CBSNews @MSNBC @maddow You all take $ to air Trumps false ads, so stop spreading disinformation for profit! For every minute you cover Trumps disinformation pressers, you need to give @JoeBiden and @SenKamalaHarris equal airtime! Who agrees? #VoteBlue2020	0
836	FINALLY! Printing Co. fixed their mistake &amp; my #BidenHarris2020 stickers and signed prints featuring my drawing are FINALLY ready to ship![NEWLINE][NEWLINE]They came today, on my birthday![NEWLINE][NEWLINE]Order sticker: https://t.co/r8haaW65Iu[NEWLINE]Signed 8x10 print: https://t.co/f3QPrFprf4[NEWLINE][NEWLINE]Starts shipping MONDAY https://t.co/nKJ9LAePFV	0
837	@CNN The mainstream media and the deep state are terrified of an outsider changing Washington DC for good. #Trump2020	0
838	@CNNPolitics Why send new ballots?  Just send corrected return envelopes!!!  It’s as if @TheDemocrats WANT millions of extra ballots out their to aid in their voter fraud scheme!!   #MAGA #TRUMP2020 #LiberalTears	0
839	Nigel Farage on fire! Great! Thank you, President Trump, thank you Nigel Farage! RT. https://t.co/Omm444uCFk	0
